0,0.0020522531746499165
1,0.8144726887234804
2,0.9795635450974707
3,0.9969782497406369
4,0.9993249763288679
5,0.9997508301885082
6,0.9998686195539407
7,0.9999139231560301
8,0.9999365749570748
9,0.9999411053172838
10,0.9999456356774927
11,0.9999592267581195
12,0.9999728178387464
13,0.9999773481989553
14,0.9999909392795822
17,0.9999954696397911
22,1.0
